,id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception,latency,time_wait,time_response,throughput,time_latency,time_service,time_total_response
254,68,COMP_M,SimpleCase,ServiceA,M.P,15,68,1,43,Sensor,0.5064285714285715,301.022321,301.52874957142853,300.0,301.022321,1.0223209999999767,0.0,0.5064285714285575,14600.821754698663,1.0223209999999767,0.5064285714285575,1.5287495714285342
255,75,COMP_M,SimpleCase,ServiceA,M.W,22,65,1,40,Sensor,5.204871794871795,301.030799,306.2356707948718,300.0,301.030799,1.0307990000000018,0.0,5.204871794871792,4939.163886799324,1.0307990000000018,5.204871794871792,6.235670794871794
256,71,COMP_M,SimpleCase,ServiceA,M.S,18,67,1,42,Sensor,3.346585365853658,301.033266,304.3798513658537,300.0,301.033266,1.033266000000026,0.0,3.3465853658536844,7595.234911245868,1.033266000000026,3.3465853658536844,4.37985136585371
257,60,COMP_M,SimpleCase,ServiceA,M.H,7,72,1,47,Sensor,1.1478260869565218,301.048544,302.1963700869565,300.0,301.048544,1.0485439999999926,0.0,1.1478260869565133,22101.921842901746,1.0485439999999926,1.1478260869565133,2.196370086956506
258,62,COMP_M,SimpleCase,ServiceA,M.J,9,71,1,46,Sensor,4.560222222222222,301.049748,305.6099702222223,300.0,301.049748,1.0497480000000223,0.0,4.560222222222251,8867.7832554151,1.0497480000000223,4.560222222222251,5.609970222222273
259,67,COMP_M,SimpleCase,ServiceA,M.O,14,69,1,44,Sensor,2.8465116279069766,301.055258,303.90176962790696,300.0,301.055258,1.0552579999999807,0.0,2.8465116279069775,14162.291798258286,1.0552579999999807,2.8465116279069775,3.9017696279069582
260,74,COMP_M,SimpleCase,ServiceA,M.V,21,66,1,41,Sensor,1.8295,301.055899,302.885399,300.0,301.055899,1.0558990000000108,0.0,1.829499999999996,19373.05724442265,1.0558990000000108,1.829499999999996,2.8853990000000067
261,58,COMP_M,SimpleCase,ServiceA,M.F,5,74,1,49,Sensor,2.950625,301.057199,304.007824,300.0,301.057199,1.0571990000000255,0.0,2.9506250000000023,14271.834292124506,1.0571990000000255,2.9506250000000023,4.007824000000028
262,57,COMP_M,SimpleCase,ServiceA,M.E,4,75,1,50,Sensor,3.041224489795918,301.058379,304.0996034897959,300.0,301.058379,1.0583790000000022,0.0,3.0412244897959226,14240.157650686862,1.0583790000000022,3.0412244897959226,4.099603489795925
263,53,COMP_M,SimpleCase,ServiceA,M.A,0,78,1,53,Sensor,3.7747e-05,301.058587,301.058624747,300.0,301.058587,1.0585869999999886,0.0,3.774700002168174e-05,55342.55661982879,1.0585869999999886,3.774700002168174e-05,1.0586247470000103
264,56,COMP_M,SimpleCase,ServiceA,M.D,3,77,1,52,Sensor,3.522,301.05997,304.58197,300.0,301.05997,1.0599700000000212,0.0,3.5219999999999914,13088.256797840197,1.0599700000000212,3.5219999999999914,4.5819700000000125
265,69,COMP_M,SimpleCase,ServiceA,M.Q,16,68,1,43,Sensor,3.5004761904761903,302.063012,305.56348819047616,300.0,302.063012,2.063011999999958,0.0,3.5004761904761494,7313.936617975883,2.0630120000000147,3.5004761904761494,5.563488190476164
266,53,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,302.096927747,302.096927747,301.058624747,302.096927747,1.0383029999999849,0.0,0.0,36890.00224404683,1.0383029999999849,0.0,1.0383029999999849
267,54,COMP_M,SimpleCase,ServiceA,M.B,1,78,1,53,Sensor,5.6164e-05,302.1037,302.103756164,300.0,302.1037,2.1037000000000035,0.0,5.6164000000080705e-05,21444.02510708457,2.1037000000000035,5.6164000000080705e-05,2.1037561640000035
268,68,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,302.55844657142853,302.55844657142853,301.52874957142853,302.55844657142853,1.0296969999999988,0.0,0.0,28840.5229888016,1.0296969999999988,0.0,1.0296969999999988
269,53,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,303.111002747,303.111002747,301.058624747,303.111002747,2.052377999999976,0.0,0.0,6857.898496280979,2.052377999999976,0.0,2.052377999999976
270,61,COMP_M,SimpleCase,ServiceA,M.I,8,78,1,53,Sensor,4.8286e-05,303.157248,303.157296286,300.0,303.157248,3.1572479999999814,0.0,4.8286000037478516e-05,16960.08076196136,3.1572479999999814,4.8286000037478516e-05,3.157296286000019
271,60,SINK_M,SimpleCase,Actuator,M.H2,72,26,47,2,ServiceA,0.0,303.2265580869565,303.2265580869565,302.1963700869565,303.2265580869565,1.0301880000000097,0.0,0.0,29303.389284285706,1.0301880000000097,0.0,1.0301880000000097
272,68,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,303.6081875714285,303.6081875714285,301.52874957142853,303.6081875714285,2.079437999999982,0.0,0.0,23920.40541723313,2.079437999999982,0.0,2.079437999999982
273,74,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,303.933823,303.933823,302.885399,303.933823,1.0484240000000111,0.0,0.0,46187.4203566491,1.0484240000000113,0.0,1.0484240000000113
274,55,SINK_M,SimpleCase,Actuator,M.C2,76,26,51,2,ServiceA,0.0,303.985978,303.985978,302.955521,303.985978,1.0304570000000126,0.0,0.0,29556.788881049502,1.0304570000000126,0.0,1.0304570000000126
275,53,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,304.161520747,304.161520747,301.058624747,304.161520747,3.102895999999987,0.0,0.0,16280.919502297276,3.102895999999987,0.0,3.102895999999987
276,64,COMP_M,SimpleCase,ServiceA,M.L,11,78,1,53,Sensor,5.6539e-05,304.196114,304.196170539,300.0,304.196114,4.196113999999966,0.0,5.653899995650136e-05,9262.254629255953,4.196114000000023,5.653899995650136e-05,4.196170538999979
277,60,SINK_M,SimpleCase,Actuator,M.H2,72,26,47,2,ServiceA,0.0,304.2347330869565,304.2347330869565,302.1963700869565,304.2347330869565,2.038363000000004,0.0,0.0,4010.571227990296,2.038363000000004,0.0,2.038363000000004
278,68,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,304.6111255714285,304.6111255714285,301.52874957142853,304.6111255714285,3.082375999999954,0.0,0.0,953.1608084153406,3.082375999999954,0.0,3.082375999999954
279,67,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,304.93734762790695,304.93734762790695,303.90176962790696,304.93734762790695,1.0355779999999868,0.0,0.0,34355.69314914034,1.0355779999999868,0.0,1.0355779999999868
280,74,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,304.94189600000004,304.94189600000004,302.885399,304.94189600000004,2.056497000000036,0.0,0.0,3925.607477180789,2.0564970000000358,0.0,2.0564970000000358
281,55,SINK_M,SimpleCase,Actuator,M.C2,76,26,51,2,ServiceA,0.0,304.988071,304.988071,302.955521,304.988071,2.0325500000000147,0.0,0.0,1029.740965781892,2.0325500000000147,0.0,2.0325500000000147
282,58,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,305.063596,305.063596,304.007824,305.063596,1.0557719999999904,0.0,0.0,52825.79950974311,1.0557719999999904,0.0,1.0557719999999904
283,57,SINK_M,SimpleCase,Actuator,M.E2,75,26,50,2,ServiceA,0.0,305.1325754897959,305.1325754897959,304.0996034897959,305.1325754897959,1.0329719999999725,0.0,0.0,31919.54864217121,1.0329719999999725,0.0,1.0329719999999725
284,53,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,305.187853747,305.187853747,301.058624747,305.187853747,4.129229000000009,0.0,0.0,6377.21957295174,4.129229000000009,0.0,4.129229000000009
285,65,COMP_M,SimpleCase,ServiceA,M.M,12,78,1,53,Sensor,5.9961e-05,305.21555199999995,305.2156119609999,300.0,305.21555199999995,5.215551999999946,0.0,5.9960999976738094e-05,3726.88768745622,5.215551999999946,5.9960999976738094e-05,5.215611960999922
286,60,SINK_M,SimpleCase,Actuator,M.H2,72,26,47,2,ServiceA,0.0,305.2832770869565,305.2832770869565,302.1963700869565,305.2832770869565,3.0869069999999965,0.0,0.0,15725.773403604338,3.0869069999999965,0.0,3.0869069999999965
287,71,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,305.4109713658537,305.4109713658537,304.3798513658537,305.4109713658537,1.0311199999999872,0.0,0.0,30180.77430367017,1.0311199999999872,0.0,1.0311199999999872
288,56,SINK_M,SimpleCase,Actuator,M.D2,77,26,52,2,ServiceA,0.0,305.607848,305.607848,304.58197,305.607848,1.0258779999999774,0.0,0.0,25225.22171252388,1.0258779999999774,0.0,1.0258779999999774
289,68,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,305.63344657142846,305.63344657142846,301.52874957142853,305.63344657142846,4.1046969999999305,0.0,0.0,5437.916611140939,4.1046969999999305,0.0,4.1046969999999305
290,74,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,305.96229900000003,305.96229900000003,302.885399,305.96229900000003,3.0769000000000237,0.0,0.0,6631.024732685445,3.0769000000000233,0.0,3.0769000000000233
291,67,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,305.98154962790693,305.98154962790693,303.90176962790696,305.98154962790693,2.079779999999971,0.0,0.0,21253.209474079285,2.079779999999971,0.0,2.079779999999971
292,55,SINK_M,SimpleCase,Actuator,M.C2,76,26,51,2,ServiceA,0.0,306.000192,306.000192,302.955521,306.000192,3.044670999999994,0.0,0.0,3981.0541106083465,3.0446710000000508,0.0,3.0446710000000508
293,58,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,306.09751,306.09751,304.007824,306.09751,2.089685999999972,0.0,0.0,16229.232525843814,2.089685999999972,0.0,2.089685999999972
294,57,SINK_M,SimpleCase,Actuator,M.E2,75,26,50,2,ServiceA,0.0,306.1806844897959,306.1806844897959,304.0996034897959,306.1806844897959,2.0810809999999837,0.0,0.0,23117.31258898639,2.0810809999999833,0.0,2.0810809999999833
295,53,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,306.190023747,306.190023747,301.058624747,306.190023747,5.131398999999988,0.0,0.0,422.8866240960809,5.131398999999988,0.0,5.131398999999988
296,66,COMP_M,SimpleCase,ServiceA,M.N,13,78,1,53,Sensor,3.8023e-05,306.23308999999995,306.23312802299995,300.0,306.23308999999995,6.233089999999947,0.0,3.802300000188552e-05,2813.6755631018013,6.233089999999947,3.802300000188552e-05,6.233128022999949
297,71,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,306.4377653658537,306.4377653658537,304.3798513658537,306.4377653658537,2.0579139999999825,0.0,0.0,13019.980426781794,2.0579139999999825,0.0,2.0579139999999825
298,62,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,306.6176692222223,306.6176692222223,305.6099702222223,306.6176692222223,1.0076990000000023,0.0,0.0,7640.178267518359,1.0076990000000023,0.0,1.0076990000000023
299,69,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,306.6497215714285,306.6497215714285,305.56348819047616,306.6497215714285,1.086233380952308,0.0,0.0,14982.968011654732,1.086233380952308,0.0,1.086233380952308
300,56,SINK_M,SimpleCase,Actuator,M.D2,77,26,52,2,ServiceA,0.0,306.667818,306.667818,304.58197,306.667818,2.0858479999999986,0.0,0.0,28750.89651786709,2.0858479999999986,0.0,2.0858479999999986
301,67,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,307.0157306279069,307.0157306279069,303.90176962790696,307.0157306279069,3.1139609999999607,0.0,0.0,10976.694955396177,3.1139609999999607,0.0,3.1139609999999607
302,74,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,307.01819800000004,307.01819800000004,302.885399,307.01819800000004,4.132799000000034,0.0,0.0,13525.700136880489,4.132799000000034,0.0,4.132799000000034
303,59,SINK_M,SimpleCase,Actuator,M.G2,73,26,48,2,ServiceA,0.0,307.0985107659575,307.0985107659575,306.05770176595746,307.0985107659575,1.0408090000000243,0.0,0.0,39208.92305888885,1.0408090000000243,0.0,1.0408090000000243
304,58,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,307.117534,307.117534,304.007824,307.117534,3.10970999999995,0.0,0.0,6439.185647536369,3.10970999999995,0.0,3.10970999999995
305,53,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,307.235253747,307.235253747,301.058624747,307.235253747,6.176628999999991,0.0,0.0,7322.764569476338,6.176628999999991,0.0,6.176628999999991
306,57,SINK_M,SimpleCase,Actuator,M.E2,75,26,50,2,ServiceA,0.0,307.2390634897959,307.2390634897959,304.0996034897959,307.2390634897959,3.139459999999985,0.0,0.0,18595.236123409843,3.1394599999999855,0.0,3.1394599999999855
307,70,COMP_M,SimpleCase,ServiceA,M.R,17,78,1,53,Sensor,3.2752e-05,307.284418,307.28445075199994,300.0,307.284418,7.28441799999996,0.0,3.275199992458511e-05,7046.241610722392,7.2844180000000165,3.275199992458511e-05,7.284450751999941
308,75,SINK_M,SimpleCase,Actuator,M.W2,65,26,40,2,ServiceA,0.0,307.2853727948718,307.2853727948718,306.2356707948718,307.2853727948718,1.0497020000000248,0.0,0.0,47348.67610045406,1.0497020000000248,0.0,1.0497020000000248
309,71,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,307.4518613658537,307.4518613658537,304.3798513658537,307.4518613658537,3.072009999999977,0.0,0.0,4588.526730056251,3.0720099999999775,0.0,3.0720099999999775
310,62,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,307.6571762222223,307.6571762222223,305.6099702222223,307.6571762222223,2.047206000000017,0.0,0.0,19298.00909141517,2.047206000000017,0.0,2.047206000000017
311,69,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,307.6893215714285,307.6893215714285,305.56348819047616,307.6893215714285,2.125833380952315,0.0,0.0,18627.988606642484,2.125833380952315,0.0,2.125833380952315
312,67,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,308.0510646279069,308.0510646279069,303.90176962790696,308.0510646279069,4.149294999999938,0.0,0.0,8515.66350428218,4.149294999999938,0.0,4.149294999999938
313,59,SINK_M,SimpleCase,Actuator,M.G2,73,26,48,2,ServiceA,0.0,308.1059997659575,308.1059997659575,306.05770176595746,308.1059997659575,2.048298000000045,0.0,0.0,3656.206274672843,2.0482980000000452,0.0,2.0482980000000452
314,58,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,308.135259,308.135259,304.007824,308.135259,4.127434999999935,0.0,0.0,4294.434679165215,4.127434999999991,0.0,4.127434999999991
315,72,COMP_M,SimpleCase,ServiceA,M.T,19,78,1,53,Sensor,3.4349e-05,308.28786999999994,308.2879043489999,300.0,308.28786999999994,8.287869999999941,0.0,3.4348999975009065e-05,416.5105984140063,8.287869999999941,3.4348999975009065e-05,8.287904348999916
316,53,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,308.293840747,308.293840747,301.058624747,308.293840747,7.23521599999998,0.0,0.0,8097.47767032804,7.23521599999998,0.0,7.23521599999998
317,75,SINK_M,SimpleCase,Actuator,M.W2,65,26,40,2,ServiceA,0.0,308.3161717948718,308.3161717948718,306.2356707948718,308.3161717948718,2.0805010000000266,0.0,0.0,14803.64585260935,2.0805010000000266,0.0,2.0805010000000266
318,71,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,308.4671213658537,308.4671213658537,304.3798513658537,308.4671213658537,4.0872699999999895,0.0,0.0,3733.543416510297,4.0872699999999895,0.0,4.0872699999999895
319,63,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,308.63787754545456,308.63787754545456,307.6354155454546,308.63787754545456,1.00246199999998,0.0,0.0,2455.953442624308,1.00246199999998,0.0,1.00246199999998
320,62,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,308.71443922222227,308.71443922222227,305.6099702222223,308.71443922222227,3.1044689999999946,0.0,0.0,18445.344437325708,3.1044689999999946,0.0,3.1044689999999946
321,69,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,308.7160935714285,308.7160935714285,305.56348819047616,308.7160935714285,3.152605380952309,0.0,0.0,8492.02382313798,3.152605380952309,0.0,3.152605380952309
322,76,SINK_M,SimpleCase,Actuator,M.X2,64,26,39,2,ServiceA,0.0,308.7802121578948,308.7802121578948,307.73192915789474,308.7802121578948,1.0482830000000265,0.0,0.0,46059.127163179015,1.0482830000000831,0.0,1.0482830000000831
323,67,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,309.1063226279069,309.1063226279069,303.90176962790696,309.1063226279069,5.204552999999919,0.0,0.0,10617.242249238476,5.204552999999919,0.0,5.204552999999919
324,58,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,309.154144,309.154144,304.007824,309.154144,5.146319999999946,0.0,0.0,3669.612460943004,5.146319999999946,0.0,5.146319999999946
325,54,SINK_M,SimpleCase,Actuator,M.B2,-1,26,53,2,ServiceA,0.0,309.302567747,309.302567747,302.103756164,309.302567747,7.198811583000008,0.0,0.0,1212.2834303107486,7.198811583000008,0.0,7.198811583000008
326,73,COMP_M,SimpleCase,ServiceA,M.U,20,78,1,53,Sensor,5.3285e-05,309.33442,309.33447328499994,300.0,309.33442,9.334419999999966,0.0,5.328499992174329e-05,4986.890912720661,9.334420000000023,5.328499992174329e-05,9.334473284999945
327,71,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,309.5268783658537,309.5268783658537,304.3798513658537,309.5268783658537,5.14702699999998,0.0,0.0,11610.003211562758,5.14702699999998,0.0,5.14702699999998
328,63,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,309.67818954545453,309.67818954545453,307.6354155454546,309.67818954545453,2.042773999999952,0.0,0.0,19733.950011112807,2.0427739999999517,0.0,2.0427739999999517
329,69,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,309.7255635714285,309.7255635714285,305.56348819047616,309.7255635714285,4.162075380952331,0.0,0.0,2275.3071804848364,4.162075380952331,0.0,4.162075380952331
330,62,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,309.7641872222223,309.7641872222223,305.6099702222223,309.7641872222223,4.154217000000017,0.0,0.0,11975.30124208721,4.154217000000017,0.0,4.154217000000017
331,76,SINK_M,SimpleCase,Actuator,M.X2,64,26,39,2,ServiceA,0.0,309.7868781578948,309.7868781578948,307.73192915789474,309.7868781578948,2.054949000000022,0.0,0.0,3243.8761253928583,2.0549490000000787,0.0,2.0549490000000787
332,58,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,310.211343,310.211343,304.007824,310.211343,6.203518999999972,0.0,0.0,9220.411833992974,6.203518999999972,0.0,6.203518999999972
333,77,COMP_M,SimpleCase,ServiceA,M.Y,24,78,1,53,Sensor,3.7789e-05,310.348886,310.348923789,300.0,310.348886,10.348885999999991,0.0,3.7789000032262265e-05,1397.826507851583,10.348885999999993,3.7789000032262265e-05,10.348923789000025
334,54,SINK_M,SimpleCase,Actuator,M.B2,-1,26,53,2,ServiceA,0.0,310.349663747,310.349663747,302.103756164,310.349663747,8.245907583000019,0.0,0.0,5711.439223148021,8.245907583000019,0.0,8.245907583000019
335,71,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,310.5601443658537,310.5601443658537,304.3798513658537,310.5601443658537,6.180293000000006,0.0,0.0,5382.592702320095,6.180293000000006,0.0,6.180293000000006
336,63,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,310.7102385454545,310.7102385454545,307.6354155454546,310.7102385454545,3.074822999999924,0.0,0.0,10423.03898468328,3.074822999999924,0.0,3.074822999999924
337,69,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,310.7662545714285,310.7662545714285,305.56348819047616,310.7662545714285,5.202766380952312,0.0,0.0,7821.031547557578,5.202766380952312,0.0,5.202766380952312
338,78,COMP_M,SimpleCase,ServiceA,M.Z,25,78,1,53,Sensor,3.7919e-05,311.401181,311.40121891900003,300.0,311.401181,11.401181000000008,0.0,3.791900002170223e-05,4586.79026966589,11.401181000000008,3.791900002170223e-05,11.40121891900003
339,54,SINK_M,SimpleCase,Actuator,M.B2,-1,26,53,2,ServiceA,0.0,311.40767974700003,311.40767974700003,302.103756164,311.40767974700003,9.303923583000028,0.0,0.0,6235.648807993851,9.303923583000028,0.0,9.303923583000028
340,63,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,311.72519954545453,311.72519954545453,307.6354155454546,311.72519954545453,4.089783999999952,0.0,0.0,3658.1394029611774,4.089783999999952,0.0,4.089783999999952
341,54,SINK_M,SimpleCase,Actuator,M.B2,-1,26,53,2,ServiceA,0.0,312.45279274700005,312.45279274700005,302.103756164,312.45279274700005,10.349036583000045,0.0,0.0,4359.14972743505,10.349036583000043,0.0,10.349036583000043
342,61,SINK_M,SimpleCase,Actuator,M.I2,-1,26,53,2,ServiceA,0.0,313.506340747,313.506340747,303.157296286,313.506340747,10.349044461000062,0.0,0.0,5174.197502174561,10.349044461000005,0.0,10.349044461000005
343,64,SINK_M,SimpleCase,Actuator,M.L2,-1,26,53,2,ServiceA,0.0,314.542822747,314.542822747,304.196170539,314.542822747,10.346652208000023,0.0,0.0,3525.9714221177887,10.346652208000023,0.0,10.346652208000023
344,64,SINK_M,SimpleCase,Actuator,M.L2,-1,26,53,2,ServiceA,0.0,315.581688747,315.581688747,304.196170539,315.581688747,11.385518208000008,0.0,0.0,3413.634697162128,11.385518208000008,0.0,11.385518208000008
345,65,SINK_M,SimpleCase,Actuator,M.M2,-1,26,53,2,ServiceA,0.0,316.607670747,316.607670747,305.2156119609999,316.607670747,11.392058786000064,0.0,0.0,2280.7115454784885,11.392058786000064,0.0,11.392058786000064
346,65,SINK_M,SimpleCase,Actuator,M.M2,-1,26,53,2,ServiceA,0.0,317.627108747,317.627108747,305.2156119609999,317.627108747,12.411496786000043,0.0,0.0,1566.1285931222842,12.4114967860001,0.0,12.4114967860001
347,66,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,318.655771747,318.655771747,306.23312802299995,318.655771747,12.422643724000013,0.0,0.0,2307.318847486894,12.422643724000068,0.0,12.422643724000068
348,66,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,319.668109747,319.668109747,306.23312802299995,319.668109747,13.43498172400001,0.0,0.0,918.3488488086008,13.434981724000068,0.0,13.434981724000068
349,66,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,320.722412747,320.722412747,306.23312802299995,320.722412747,14.489284724000017,0.0,0.0,3747.8040520559753,14.489284724000072,0.0,14.489284724000072
350,66,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,321.723515747,321.723515747,306.23312802299995,321.723515747,15.490387724000016,0.0,0.0,71.20544815615352,15.490387724000072,0.0,15.490387724000072
351,66,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,322.736838747,322.736838747,306.23312802299995,322.736838747,16.50371072400003,0.0,0.0,807.2729959223913,16.50371072400003,0.0,16.50371072400003
352,66,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,323.792380747,323.792380747,306.23312802299995,323.792380747,17.559252724000032,0.0,0.0,3163.11866302175,17.559252724000032,0.0,17.559252724000032
353,66,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,324.841709747,324.841709747,306.23312802299995,324.841709747,18.608581724000032,0.0,0.0,2650.8737061018974,18.608581724000032,0.0,18.608581724000032
354,66,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,325.859247747,325.859247747,306.23312802299995,325.859247747,19.626119724000034,0.0,0.0,893.6050654247996,19.626119724000034,0.0,19.626119724000034
355,70,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,326.904604747,326.904604747,307.28445075199994,326.904604747,19.620153995000067,0.0,0.0,2311.7555556168736,19.620153995000067,0.0,19.620153995000067
356,70,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,327.951678747,327.951678747,307.28445075199994,327.951678747,20.66722799500008,0.0,0.0,2277.712328493613,20.667227995000076,0.0,20.667227995000076
357,70,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,328.97918474700003,328.97918474700003,307.28445075199994,328.97918474700003,21.69473399500009,0.0,0.0,1267.865280410408,21.694733995000092,0.0,21.694733995000092
358,70,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,330.03172474700006,330.03172474700006,307.28445075199994,330.03172474700006,22.747273995000118,0.0,0.0,2309.727311129605,22.747273995000114,0.0,22.747273995000114
359,70,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,331.0445717470001,331.0445717470001,307.28445075199994,331.0445717470001,23.760120995000136,0.0,0.0,540.6958997684989,23.760120995000136,0.0,23.760120995000136
360,70,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,332.1033997470001,332.1033997470001,307.28445075199994,332.1033997470001,24.81894899500014,0.0,0.0,2370.285704356421,24.81894899500014,0.0,24.81894899500014
361,70,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,333.1547277470001,333.1547277470001,307.28445075199994,333.1547277470001,25.870276995000157,0.0,0.0,1984.0529736082824,25.870276995000154,0.0,25.870276995000154
362,72,SINK_M,SimpleCase,Actuator,M.T2,-1,26,53,2,ServiceA,0.0,334.1830017470001,334.1830017470001,308.2879043489999,334.1830017470001,25.89509739800019,0.0,0.0,1091.8669107683495,25.89509739800019,0.0,25.89509739800019
363,72,SINK_M,SimpleCase,Actuator,M.T2,-1,26,53,2,ServiceA,0.0,335.1843757470001,335.1843757470001,308.2879043489999,335.1843757470001,26.896471398000187,0.0,0.0,51.08476794848859,26.896471398000187,0.0,26.896471398000187
364,72,SINK_M,SimpleCase,Actuator,M.T2,-1,26,53,2,ServiceA,0.0,336.1878277470001,336.1878277470001,308.2879043489999,336.1878277470001,27.89992339800017,0.0,0.0,123.72793827267049,27.89992339800017,0.0,27.89992339800017
365,73,SINK_M,SimpleCase,Actuator,M.U2,-1,26,53,2,ServiceA,0.0,337.19538074700006,337.19538074700006,309.33447328499994,337.19538074700006,27.860907462000117,0.0,0.0,271.09669741739907,27.860907462000114,0.0,27.860907462000114
366,73,SINK_M,SimpleCase,Actuator,M.U2,-1,26,53,2,ServiceA,0.0,338.2419307470001,338.2419307470001,309.33447328499994,338.2419307470001,28.90745746200014,0.0,0.0,1610.311113012675,28.90745746200014,0.0,28.90745746200014
367,77,SINK_M,SimpleCase,Actuator,M.Y2,-1,26,53,2,ServiceA,0.0,339.2705937470001,339.2705937470001,310.348923789,339.2705937470001,28.92166995800011,0.0,0.0,991.0561887202311,28.921669958000052,0.0,28.921669958000052
368,77,SINK_M,SimpleCase,Actuator,M.Y2,-1,26,53,2,ServiceA,0.0,340.2850597470001,340.2850597470001,310.348923789,340.2850597470001,29.936135958000136,0.0,0.0,483.2286979286685,29.93613595800008,0.0,29.93613595800008
